rooms,area_m2,floor_current,floor_total,price,district,floor_ratio,building_type_enc,is_baku,district_freq,district_target_enc
2,70,17,18,500,Köhnə Günəşli q.,0.9444444444444444,1,1,10,485.5
2,70,16,18,620,Memar Əcəmi m.,0.8888888888888888,1,1,410,626.4536585365854
3,100,6,9,850,Nəsimi r.,0.6666666666666666,0,1,739,1119.722598105548
2,65,14,16,700,Həzi Aslanov m.,0.875,1,1,409,667.4449877750611
2,70,12,17,900,Şah İsmayıl Xətai m.,0.7058823529411765,1,1,1078,1210.7810760667903
1,41,3,4,350,Xırdalan,0.75,0,0,334,459.20059880239523
2,60,14,18,999,8 Noyabr m.,0.7777777777777778,1,1,624,1178.1826923076924
2,45,6,20,670,20 Yanvar m.,0.3,1,1,620,771.0661290322581
3,80,3,17,600,Yeni Yasamal q.,0.17647058823529413,1,1,159,671.3647798742138
2,72,18,20,850,Nəsimi r.,0.9,1,1,739,1119.722598105548
2,100,10,20,850,Səbail r.,0.5,1,1,108,1204.2962962962963
2,90,12,15,750,Gənclik m.,0.8,1,1,521,966.3109404990403
1,65,2,7,650,Sea Breeze q.,0.2857142857142857,0,1,44,1097.0
2,70,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
2,65,11,18,899,Şah İsmayıl Xətai m.,0.6111111111111112,1,1,1078,1210.7810760667903
2,47,19,20,600,20 Yanvar m.,0.95,1,1,620,771.0661290322581
3,73,6,9,699,Nərimanov r.,0.6666666666666666,0,1,515,1025.102912621359
2,55,6,18,650,20 Yanvar m.,0.3333333333333333,1,1,620,771.0661290322581
2,65,17,20,800,Nəsimi r.,0.85,1,1,739,1119.722598105548
3,102,9,20,920,Şah İsmayıl Xətai m.,0.45,1,1,1078,1210.7810760667903
2,70,10,20,850,Şah İsmayıl Xətai m.,0.5,1,1,1078,1210.7810760667903
3,105,1,1,490,28 May m.,1.0,0,1,1066,1281.5741088180112
2,72,18,20,850,Nəsimi r.,0.9,1,1,739,1119.722598105548
2,60,4,15,600,Əhmədli m.,0.26666666666666666,1,1,217,630.6866359447005
2,70,11,19,900,Şah İsmayıl Xətai m.,0.5789473684210527,1,1,1078,1210.7810760667903
3,110,11,18,800,Həzi Aslanov m.,0.6111111111111112,1,1,409,667.4449877750611
2,70,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
3,45,6,15,170,Neftçilər m.,0.4,1,1,246,652.0853658536586
2,48,6,6,445,Xırdalan,1.0,0,0,334,459.20059880239523
2,70,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
2,105,10,15,950,Badamdar q.,0.6666666666666666,1,1,77,881.1428571428571
3,75,4,18,800,Həzi Aslanov m.,0.2222222222222222,1,1,409,667.4449877750611
2,60,18,20,600,20 Yanvar m.,0.9,1,1,620,771.0661290322581
2,75,11,16,750,Gənclik m.,0.6875,1,1,521,966.3109404990403
2,101,8,18,800,Nəriman Nərimanov m.,0.4444444444444444,1,1,1211,946.3137902559868
2,60,6,16,750,İnşaatçılar m.,0.375,1,1,636,727.9591194968554
2,70,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
2,65,8,15,750,Nizami m.,0.5333333333333333,1,1,752,1187.590425531915
2,72,18,20,850,Nəsimi r.,0.9,1,1,739,1119.722598105548
3,120,14,20,950,Nəriman Nərimanov m.,0.7,1,1,1211,946.3137902559868
3,75,4,18,800,Həzi Aslanov m.,0.2222222222222222,1,1,409,667.4449877750611
3,100,4,5,800,Nəriman Nərimanov m.,0.8,0,1,1211,946.3137902559868
3,100,9,16,850,Nəsimi m.,0.5625,1,1,132,687.25
2,40,6,16,750,Yeni Yasamal q.,0.375,1,1,159,671.3647798742138
2,65,11,18,749,Gənclik m.,0.6111111111111112,1,1,521,966.3109404990403
2,101,8,18,800,Nəriman Nərimanov m.,0.4444444444444444,1,1,1211,946.3137902559868
4,138,12,19,850,Bakıxanov q.,0.631578947368421,1,1,74,601.2702702702703
3,100,1,1,500,28 May m.,1.0,0,1,1066,1281.5741088180112
2,75,15,17,900,Nəriman Nərimanov m.,0.8823529411764706,1,1,1211,946.3137902559868
2,55,17,20,800,7-ci mikrorayon q.,0.85,1,1,41,732.4146341463414
2,66,15,16,849,Nəriman Nərimanov m.,0.9375,1,1,1211,946.3137902559868
3,100,4,16,800,Nərimanov r.,0.25,1,1,515,1025.102912621359
2,65,11,16,750,Gənclik m.,0.6875,1,1,521,966.3109404990403
2,68,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
3,70,3,9,650,Elmlər Akademiyası m.,0.3333333333333333,0,1,662,1093.358006042296
2,72,18,20,848,Nəsimi r.,0.9,1,1,739,1119.722598105548
2,66,4,17,200,Memar Əcəmi m.,0.23529411764705882,1,1,410,626.4536585365854
3,80,6,8,700,Əhmədli m.,0.75,0,1,217,630.6866359447005
2,88,10,17,750,Nəriman Nərimanov m.,0.5882352941176471,1,1,1211,946.3137902559868
2,65,3,5,670,8 Noyabr m.,0.6,0,1,624,1178.1826923076924
1,30,3,5,350,İnşaatçılar m.,0.6,0,1,636,727.9591194968554
2,68,16,18,680,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
3,80,3,5,650,Nəsimi m.,0.6,0,1,132,687.25
2,70,10,27,950,8 Noyabr m.,0.37037037037037035,1,1,624,1178.1826923076924
2,58,3,5,650,Nərimanov r.,0.6,0,1,515,1025.102912621359
2,45,6,20,670,20 Yanvar m.,0.3,1,1,620,771.0661290322581
2,80,18,20,799,Nəsimi r.,0.9,1,1,739,1119.722598105548
3,100,6,14,700,Nəsimi m.,0.42857142857142855,1,1,132,687.25
2,98,7,20,950,Yasamal r.,0.35,1,1,180,888.6555555555556
2,50,8,18,649,20 Yanvar m.,0.4444444444444444,1,1,620,771.0661290322581
2,70,7,16,900,Gənclik m.,0.4375,1,1,521,966.3109404990403
2,65,15,18,700,Qara Qarayev m.,0.8333333333333334,1,1,322,761.6521739130435
1,40,5,9,400,Köhnə Günəşli q.,0.5555555555555556,0,1,10,485.5
2,72,18,20,800,Nəsimi r.,0.9,1,1,739,1119.722598105548
3,65,4,9,800,Elmlər Akademiyası m.,0.4444444444444444,0,1,662,1093.358006042296
2,75,7,17,700,Qara Qarayev m.,0.4117647058823529,1,1,322,761.6521739130435
3,100,5,5,900,28 May m.,1.0,0,1,1066,1281.5741088180112
2,50,12,16,600,20 Yanvar m.,0.75,1,1,620,771.0661290322581
2,70,4,5,700,28 May m.,0.8,0,1,1066,1281.5741088180112
3,100,9,18,800,Həzi Aslanov m.,0.5,1,1,409,667.4449877750611
3,105,11,18,800,Həzi Aslanov m.,0.6111111111111112,1,1,409,667.4449877750611
2,50,11,17,750,Elmlər Akademiyası m.,0.6470588235294118,1,1,662,1093.358006042296
2,70,16,20,750,Nəriman Nərimanov m.,0.8,1,1,1211,946.3137902559868
2,70,15,18,697,Neftçilər m.,0.8333333333333334,1,1,246,652.0853658536586
2,68,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
2,60,11,16,750,Nərimanov r.,0.6875,1,1,515,1025.102912621359
2,75,18,21,849,Nəsimi r.,0.8571428571428571,1,1,739,1119.722598105548
3,75,12,14,600,Xırdalan,0.8571428571428571,1,0,334,459.20059880239523
3,130,3,9,830,Memar Əcəmi m.,0.3333333333333333,0,1,410,626.4536585365854
1,30,2,4,400,Nəsimi r.,0.5,0,1,739,1119.722598105548
3,71,11,13,600,İnşaatçılar m.,0.8461538461538461,1,1,636,727.9591194968554
1,35,4,4,350,Həzi Aslanov q.,1.0,0,1,82,659.3536585365854
2,55,18,21,750,Nəsimi r.,0.8571428571428571,1,1,739,1119.722598105548
2,100,10,12,870,Nəriman Nərimanov m.,0.8333333333333334,1,1,1211,946.3137902559868
2,75,14,18,700,Həzi Aslanov m.,0.7777777777777778,1,1,409,667.4449877750611
2,60,11,16,750,Gənclik m.,0.6875,1,1,521,966.3109404990403
2,58,2,5,750,Nərimanov r.,0.4,0,1,515,1025.102912621359
3,128,11,12,950,8 Noyabr m.,0.9166666666666666,1,1,624,1178.1826923076924
3,115,7,11,800,İnşaatçılar m.,0.6363636363636364,0,1,636,727.9591194968554
3,100,4,18,800,Gənclik m.,0.2222222222222222,1,1,521,966.3109404990403
2,55,6,18,650,20 Yanvar m.,0.3333333333333333,1,1,620,771.0661290322581
2,65,1,11,420,Xırdalan,0.09090909090909091,0,0,334,459.20059880239523
3,120,3,19,700,İnşaatçılar m.,0.15789473684210525,1,1,636,727.9591194968554
2,100,8,20,950,8 Noyabr m.,0.4,1,1,624,1178.1826923076924
2,50,5,9,450,Yeni Günəşli q.,0.5555555555555556,0,1,50,473.68
2,55,1,2,600,Nizami m.,0.5,0,1,752,1187.590425531915
2,100,10,15,950,Badamdar q.,0.6666666666666666,1,1,77,881.1428571428571
2,55,5,16,900,Nəriman Nərimanov m.,0.3125,1,1,1211,946.3137902559868
2,86,14,16,900,Nəriman Nərimanov m.,0.875,1,1,1211,946.3137902559868
3,125,5,16,600,Yasamal r.,0.3125,1,1,180,888.6555555555556
3,75,4,18,800,Həzi Aslanov m.,0.2222222222222222,1,1,409,667.4449877750611
2,80,7,9,700,Şah İsmayıl Xətai m.,0.7777777777777778,0,1,1078,1210.7810760667903
3,66,2,9,500,Yeni Günəşli q.,0.2222222222222222,0,1,50,473.68
2,55,12,16,670,Nəriman Nərimanov m.,0.75,1,1,1211,946.3137902559868
2,98,7,20,950,8 Noyabr m.,0.35,1,1,624,1178.1826923076924
2,56,11,16,750,Nəriman Nərimanov m.,0.6875,1,1,1211,946.3137902559868
2,72,18,20,850,Nəsimi r.,0.9,1,1,739,1119.722598105548
2,50,4,5,650,Memar Əcəmi m.,0.8,0,1,410,626.4536585365854
2,50,8,16,650,20 Yanvar m.,0.5,1,1,620,771.0661290322581
2,58,7,16,850,Nəriman Nərimanov m.,0.4375,1,1,1211,946.3137902559868
2,63,2,5,750,Gənclik m.,0.4,0,1,521,966.3109404990403
2,60,11,16,749,Gənclik m.,0.6875,1,1,521,966.3109404990403
2,58,3,3,700,Nərimanov r.,1.0,0,1,515,1025.102912621359
2,70,3,18,800,Nəriman Nərimanov m.,0.16666666666666666,1,1,1211,946.3137902559868
2,70,5,18,750,Dərnəgül m.,0.2777777777777778,1,1,158,777.7215189873418
2,62,12,17,650,Əhmədli m.,0.7058823529411765,1,1,217,630.6866359447005
2,75,18,20,850,Nəsimi r.,0.9,1,1,739,1119.722598105548
3,100,4,5,900,Nizami m.,0.8,0,1,752,1187.590425531915
2,70,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
3,75,11,20,700,Həzi Aslanov m.,0.55,1,1,409,667.4449877750611
2,70,15,23,700,Xətai r.,0.6521739130434783,1,1,228,1175.798245614035
3,68,12,14,600,Xırdalan,0.8571428571428571,1,0,334,459.20059880239523
2,70,3,3,650,Nərimanov r.,1.0,0,1,515,1025.102912621359
2,70,11,12,700,Nəsimi r.,0.9166666666666666,1,1,739,1119.722598105548
2,60,17,20,800,Nəsimi r.,0.85,1,1,739,1119.722598105548
2,50,7,16,650,20 Yanvar m.,0.4375,1,1,620,771.0661290322581
2,70,16,18,699,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
2,78,6,18,800,28 May m.,0.3333333333333333,1,1,1066,1281.5741088180112
2,75,4,14,900,İçəri Şəhər m.,0.2857142857142857,1,1,226,1133.9203539823009
2,80,6,12,799,Qara Qarayev m.,0.5,1,1,322,761.6521739130435
2,65,9,16,850,Gənclik m.,0.5625,1,1,521,966.3109404990403
2,70,4,18,900,Şah İsmayıl Xətai m.,0.2222222222222222,1,1,1078,1210.7810760667903
2,55,7,15,800,Nəriman Nərimanov m.,0.4666666666666667,1,1,1211,946.3137902559868
2,50,3,16,850,Şah İsmayıl Xətai m.,0.1875,1,1,1078,1210.7810760667903
2,72,18,20,850,Nəsimi r.,0.9,1,1,739,1119.722598105548
2,70,3,5,650,Gənclik m.,0.6,0,1,521,966.3109404990403
2,68,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
3,120,13,13,830,Nizami r.,1.0,1,1,41,736.5365853658536
2,58,3,3,650,Nərimanov r.,1.0,0,1,515,1025.102912621359
2,80,10,16,750,Binəqədi r.,0.625,1,1,49,692.6530612244898
1,55,4,17,580,İnşaatçılar m.,0.23529411764705882,1,1,636,727.9591194968554
3,130,12,19,850,Şah İsmayıl Xətai m.,0.631578947368421,1,1,1078,1210.7810760667903
2,60,9,17,850,Nəriman Nərimanov m.,0.5294117647058824,1,1,1211,946.3137902559868
2,50,4,5,650,20 Yanvar m.,0.8,0,1,620,771.0661290322581
2,50,4,4,500,Nizami m.,1.0,0,1,752,1187.590425531915
1,60,6,17,550,Qara Qarayev m.,0.35294117647058826,1,1,322,761.6521739130435
3,100,3,10,700,Memar Əcəmi m.,0.3,0,1,410,626.4536585365854
3,108,5,16,900,7-ci mikrorayon q.,0.3125,1,1,41,732.4146341463414
2,60,3,4,470,Həzi Aslanov q.,0.75,0,1,82,659.3536585365854
2,65,15,17,450,Xırdalan,0.8823529411764706,1,0,334,459.20059880239523
2,80,16,20,750,Nəriman Nərimanov m.,0.8,1,1,1211,946.3137902559868
3,100,15,16,175,Xalqlar Dostluğu m.,0.9375,1,1,122,590.8196721311475
2,70,6,18,800,Nizami m.,0.3333333333333333,1,1,752,1187.590425531915
4,130,18,18,750,8-ci kilometr q.,1.0,1,1,30,684.4333333333333
2,110,8,14,850,Nizami m.,0.5714285714285714,1,1,752,1187.590425531915
2,70,2,15,650,Həzi Aslanov m.,0.13333333333333333,1,1,409,667.4449877750611
2,70,4,4,800,Sahil m.,1.0,0,1,278,1223.8021582733813
2,98,7,20,950,8 Noyabr m.,0.35,1,1,624,1178.1826923076924
2,54,3,3,550,Neftçilər m.,1.0,0,1,246,652.0853658536586
2,65,17,20,800,Gənclik m.,0.85,1,1,521,966.3109404990403
2,90,13,17,600,Həzi Aslanov m.,0.7647058823529411,1,1,409,667.4449877750611
2,45,3,5,500,İnşaatçılar m.,0.6,0,1,636,727.9591194968554
2,60,11,16,750,Gənclik m.,0.6875,1,1,521,966.3109404990403
3,80,1,5,600,Xalqlar Dostluğu m.,0.2,0,1,122,590.8196721311475
1,35,2,2,380,Bakıxanov q.,1.0,0,1,74,601.2702702702703
2,45,3,4,800,Sahil m.,0.75,0,1,278,1223.8021582733813
2,45,5,20,800,20 Yanvar m.,0.25,1,1,620,771.0661290322581
2,50,1,5,450,Memar Əcəmi m.,0.2,0,1,410,626.4536585365854
2,47,2,9,400,Massiv V q.,0.2222222222222222,0,1,2,450.0
2,63,12,18,650,Əhmədli m.,0.6666666666666666,1,1,217,630.6866359447005
2,66,14,18,700,Həzi Aslanov q.,0.7777777777777778,1,1,82,659.3536585365854
2,92,7,14,500,Sumqayıt,0.5,1,0,142,499.78169014084506
4,150,9,17,200,Dərnəgül m.,0.5294117647058824,1,1,158,777.7215189873418
2,65,16,18,600,İnşaatçılar m.,0.8888888888888888,1,1,636,727.9591194968554
2,65,11,21,750,Nərimanov r.,0.5238095238095238,1,1,515,1025.102912621359
2,60,6,7,900,Şah İsmayıl Xətai m.,0.8571428571428571,0,1,1078,1210.7810760667903
1,34,2,7,300,Xırdalan,0.2857142857142857,0,0,334,459.20059880239523
3,120,7,19,180,Həzi Aslanov q.,0.3684210526315789,1,1,82,659.3536585365854
2,45,5,5,200,Memar Əcəmi m.,1.0,0,1,410,626.4536585365854
2,70,4,17,750,Həzi Aslanov m.,0.23529411764705882,1,1,409,667.4449877750611
2,96,15,18,700,Həzi Aslanov m.,0.8333333333333334,1,1,409,667.4449877750611
2,50,11,18,300,Yasamal q.,0.6111111111111112,1,1,77,736.1168831168832
2,65,1,16,420,Xırdalan,0.0625,1,0,334,459.20059880239523
2,62,12,17,650,Əhmədli m.,0.7058823529411765,1,1,217,630.6866359447005
1,35,2,2,500,Nizami m.,1.0,0,1,752,1187.590425531915
3,120,15,19,950,Şah İsmayıl Xətai m.,0.7894736842105263,1,1,1078,1210.7810760667903
2,90,5,16,900,Şah İsmayıl Xətai m.,0.3125,1,1,1078,1210.7810760667903
2,40,3,5,350,Binə q.,0.6,0,1,2,350.0
4,110,3,9,800,Azadlıq Prospekti m.,0.3333333333333333,0,1,280,759.9142857142857
2,72,12,17,649,Əhmədli m.,0.7058823529411765,1,1,217,630.6866359447005
3,80,4,18,800,Həzi Aslanov m.,0.2222222222222222,1,1,409,667.4449877750611
2,51,6,19,620,Əhmədli q.,0.3157894736842105,1,1,38,573.1052631578947
2,45,2,5,550,İnşaatçılar m.,0.4,0,1,636,727.9591194968554
2,105,10,16,900,Badamdar q.,0.625,1,1,77,881.1428571428571
2,50,3,5,599,Elmlər Akademiyası m.,0.6,0,1,662,1093.358006042296
3,105,5,20,900,Yeni Yasamal q.,0.25,1,1,159,671.3647798742138
3,150,13,16,999,Elmlər Akademiyası m.,0.8125,1,1,662,1093.358006042296
2,75,8,10,550,Masazır q.,0.8,0,1,95,389.6421052631579
2,45,5,5,500,Nəsimi m.,1.0,0,1,132,687.25
2,60,6,16,850,Qara Qarayev m.,0.375,1,1,322,761.6521739130435
2,55,2,18,650,Dərnəgül m.,0.1111111111111111,1,1,158,777.7215189873418
3,88,2,4,650,Elmlər Akademiyası m.,0.5,0,1,662,1093.358006042296
2,60,12,16,450,Xırdalan,0.75,1,0,334,459.20059880239523
2,65,3,16,800,Şah İsmayıl Xətai m.,0.1875,1,1,1078,1210.7810760667903
2,45,1,1,450,Xətai r.,1.0,0,1,228,1175.798245614035
2,50,3,16,799,Yasamal q.,0.1875,1,1,77,736.1168831168832
2,65,2,9,799,Şah İsmayıl Xətai m.,0.2222222222222222,0,1,1078,1210.7810760667903
2,66,15,16,550,Xırdalan,0.9375,1,0,334,459.20059880239523
2,50,1,1,400,Nizami m.,1.0,0,1,752,1187.590425531915
2,45,10,15,750,Nəriman Nərimanov m.,0.6666666666666666,1,1,1211,946.3137902559868
1,45,4,4,400,Həzi Aslanov q.,1.0,0,1,82,659.3536585365854
2,55,13,14,700,8 Noyabr m.,0.9285714285714286,1,1,624,1178.1826923076924
2,55,13,14,700,8 Noyabr m.,0.9285714285714286,1,1,624,1178.1826923076924
1,40,7,9,450,Yeni Yasamal q.,0.7777777777777778,0,1,159,671.3647798742138
2,70,10,16,850,Gənclik m.,0.625,1,1,521,966.3109404990403
2,58,9,9,500,Yasamal q.,1.0,0,1,77,736.1168831168832
3,86,7,16,650,Əhmədli q.,0.4375,1,1,38,573.1052631578947
2,57,7,8,800,Nəsimi r.,0.875,0,1,739,1119.722598105548
2,55,8,18,670,Elmlər Akademiyası m.,0.4444444444444444,1,1,662,1093.358006042296
1,40,14,20,700,8 Noyabr m.,0.7,1,1,624,1178.1826923076924
4,120,8,9,750,Böyükşor q.,0.8888888888888888,0,1,7,1042.857142857143
3,100,13,13,850,Həzi Aslanov m.,1.0,1,1,409,667.4449877750611
2,100,11,16,900,Nəriman Nərimanov m.,0.6875,1,1,1211,946.3137902559868
3,80,5,9,450,Həzi Aslanov m.,0.5555555555555556,0,1,409,667.4449877750611
3,120,8,16,800,Xalqlar Dostluğu m.,0.5,1,1,122,590.8196721311475
2,104,9,16,700,Badamdar q.,0.5625,1,1,77,881.1428571428571
2,70,6,7,849,Şah İsmayıl Xətai m.,0.8571428571428571,0,1,1078,1210.7810760667903
2,62,12,17,850,İnşaatçılar m.,0.7058823529411765,1,1,636,727.9591194968554
3,80,15,18,200,Əhmədli m.,0.8333333333333334,1,1,217,630.6866359447005
2,60,6,7,900,Şah İsmayıl Xətai m.,0.8571428571428571,0,1,1078,1210.7810760667903
2,75,17,19,650,Nizami r.,0.8947368421052632,1,1,41,736.5365853658536
2,60,4,5,900,İçəri Şəhər m.,0.8,0,1,226,1133.9203539823009
2,75,15,17,900,Nəriman Nərimanov m.,0.8823529411764706,1,1,1211,946.3137902559868
2,65,9,16,850,Gənclik m.,0.5625,1,1,521,966.3109404990403
3,115,15,15,750,Səbail r.,1.0,1,1,108,1204.2962962962963
2,55,2,10,750,Gənclik m.,0.2,0,1,521,966.3109404990403
2,56,16,17,730,Elmlər Akademiyası m.,0.9411764705882353,1,1,662,1093.358006042296
2,90,13,16,600,Həzi Aslanov q.,0.8125,1,1,82,659.3536585365854
2,55,5,9,550,Əhmədli q.,0.5555555555555556,0,1,38,573.1052631578947
3,90,3,5,600,Elmlər Akademiyası m.,0.6,0,1,662,1093.358006042296
2,65,10,17,700,Azadlıq Prospekti m.,0.5882352941176471,1,1,280,759.9142857142857
2,65,15,16,550,Xırdalan,0.9375,1,0,334,459.20059880239523
1,60,4,7,744,Nardaran q.,0.5714285714285714,0,1,20,1142.15
3,130,6,18,350,Nəsimi r.,0.3333333333333333,1,1,739,1119.722598105548
2,64,14,17,700,Həzi Aslanov m.,0.8235294117647058,1,1,409,667.4449877750611
2,64,14,18,700,Xəzər r.,0.7777777777777778,1,1,3,1066.6666666666667
3,90,4,16,950,Nəriman Nərimanov m.,0.25,1,1,1211,946.3137902559868
3,80,4,5,800,Yasamal r.,0.8,0,1,180,888.6555555555556
2,101,8,18,800,Nəriman Nərimanov m.,0.4444444444444444,1,1,1211,946.3137902559868
3,105,14,18,750,Dərnəgül m.,0.7777777777777778,1,1,158,777.7215189873418
2,70,6,9,505,Köhnə Günəşli q.,0.6666666666666666,0,1,10,485.5
2,90,7,12,500,Məmmədli q.,0.5833333333333334,1,1,6,461.6666666666667
2,72,7,16,850,Nizami m.,0.4375,1,1,752,1187.590425531915
2,40,2,9,400,Yeni Günəşli q.,0.2222222222222222,0,1,50,473.68
2,60,8,16,550,Həzi Aslanov m.,0.5,1,1,409,667.4449877750611
2,65,1,4,500,9-cu mikrorayon q.,0.25,0,1,34,562.3823529411765
3,120,14,17,800,Həzi Aslanov m.,0.8235294117647058,1,1,409,667.4449877750611
2,65,6,7,849,Şah İsmayıl Xətai m.,0.8571428571428571,0,1,1078,1210.7810760667903
2,55,3,5,550,Memar Əcəmi m.,0.6,0,1,410,626.4536585365854
2,40,4,5,400,Neftçilər m.,0.8,0,1,246,652.0853658536586
2,82,9,16,800,Elmlər Akademiyası m.,0.5625,1,1,662,1093.358006042296
2,60,7,9,600,Nəsimi m.,0.7777777777777778,0,1,132,687.25
2,75,16,17,750,İnşaatçılar m.,0.9411764705882353,1,1,636,727.9591194968554
2,60,6,16,950,28 May m.,0.375,1,1,1066,1281.5741088180112
3,51,5,5,675,Memar Əcəmi m.,1.0,0,1,410,626.4536585365854
3,96,10,16,900,Nəriman Nərimanov m.,0.625,1,1,1211,946.3137902559868
2,70,10,16,700,Nəriman Nərimanov m.,0.625,1,1,1211,946.3137902559868
2,50,2,6,380,Masazır q.,0.3333333333333333,0,1,95,389.6421052631579
2,70,5,18,750,Dərnəgül m.,0.2777777777777778,1,1,158,777.7215189873418
2,40,2,9,400,Yeni Günəşli q.,0.2222222222222222,0,1,50,473.68
2,60,4,5,850,Elmlər Akademiyası m.,0.8,0,1,662,1093.358006042296
1,47,14,20,720,Nəsimi r.,0.7,1,1,739,1119.722598105548
2,87,7,8,799,Nəriman Nərimanov m.,0.875,0,1,1211,946.3137902559868
3,120,15,19,950,Şah İsmayıl Xətai m.,0.7894736842105263,1,1,1078,1210.7810760667903
2,70,7,16,850,Nizami m.,0.4375,1,1,752,1187.590425531915
2,70,4,10,700,Elmlər Akademiyası m.,0.4,0,1,662,1093.358006042296
2,64,8,16,700,İnşaatçılar m.,0.5,1,1,636,727.9591194968554
2,65,6,18,700,Qara Qarayev m.,0.3333333333333333,1,1,322,761.6521739130435
2,90,8,16,599,Xırdalan,0.5,1,0,334,459.20059880239523
2,60,6,7,900,Şah İsmayıl Xətai m.,0.8571428571428571,0,1,1078,1210.7810760667903
2,70,7,17,850,Nizami m.,0.4117647058823529,1,1,752,1187.590425531915
1,41,9,17,800,28 May m.,0.5294117647058824,1,1,1066,1281.5741088180112
2,70,3,20,800,Nizami m.,0.15,1,1,752,1187.590425531915
3,60,2,5,600,Yasamal q.,0.4,0,1,77,736.1168831168832
2,105,10,15,950,Badamdar q.,0.6666666666666666,1,1,77,881.1428571428571
1,40,8,11,350,Xırdalan,0.7272727272727273,0,0,334,459.20059880239523
2,58,2,5,750,Nəsimi r.,0.4,0,1,739,1119.722598105548
2,65,9,16,850,Gənclik m.,0.5625,1,1,521,966.3109404990403
2,65,9,16,850,Nəsimi r.,0.5625,1,1,739,1119.722598105548
2,70,14,16,800,Bayıl q.,0.875,1,1,87,1060.057471264368
2,55,5,5,450,Memar Əcəmi m.,1.0,0,1,410,626.4536585365854
3,70,10,18,800,Memar Əcəmi m.,0.5555555555555556,1,1,410,626.4536585365854
3,120,7,16,950,Biləcəri q.,0.4375,1,1,19,542.0
3,120,13,13,830,Neftçilər m.,1.0,1,1,246,652.0853658536586
2,86,14,16,900,Nəriman Nərimanov m.,0.875,1,1,1211,946.3137902559868
2,70,14,20,700,8 Noyabr m.,0.7,1,1,624,1178.1826923076924
2,64,14,18,700,Həzi Aslanov m.,0.7777777777777778,1,1,409,667.4449877750611
2,70,14,20,700,Nəsimi r.,0.7,1,1,739,1119.722598105548
3,117,7,11,750,İnşaatçılar m.,0.6363636363636364,0,1,636,727.9591194968554
2,75,10,16,649,Nəriman Nərimanov m.,0.625,1,1,1211,946.3137902559868
2,75,3,6,800,Gənclik m.,0.5,0,1,521,966.3109404990403
2,50,4,9,650,Nərimanov r.,0.4444444444444444,0,1,515,1025.102912621359
2,55,18,19,700,20 Yanvar m.,0.9473684210526315,1,1,620,771.0661290322581
2,55,17,20,800,Nərimanov r.,0.85,1,1,515,1025.102912621359
3,100,13,20,750,Azadlıq Prospekti m.,0.65,1,1,280,759.9142857142857
3,85,2,5,650,Nəriman Nərimanov m.,0.4,0,1,1211,946.3137902559868
2,70,4,18,900,Şah İsmayıl Xətai m.,0.2222222222222222,1,1,1078,1210.7810760667903
3,130,10,14,800,Xalqlar Dostluğu m.,0.7142857142857143,1,1,122,590.8196721311475
2,70,3,17,900,Elmlər Akademiyası m.,0.17647058823529413,1,1,662,1093.358006042296
4,145,12,12,900,Yasamal q.,1.0,1,1,77,736.1168831168832
1,45,7,9,550,8-ci mikrorayon q.,0.7777777777777778,0,1,60,725.85
2,95,5,18,850,Nəriman Nərimanov m.,0.2777777777777778,1,1,1211,946.3137902559868
2,95,7,12,500,Xırdalan,0.5833333333333334,1,0,334,459.20059880239523
2,48,2,2,500,28 May m.,1.0,0,1,1066,1281.5741088180112
2,75,5,18,750,Nərimanov r.,0.2777777777777778,1,1,515,1025.102912621359
2,69,10,19,850,Gənclik m.,0.5263157894736842,1,1,521,966.3109404990403
2,65,4,15,450,Xırdalan,0.26666666666666666,1,0,334,459.20059880239523
2,65,3,16,800,Şah İsmayıl Xətai m.,0.1875,1,1,1078,1210.7810760667903
2,70,14,17,800,Gənclik m.,0.8235294117647058,1,1,521,966.3109404990403
1,65,14,20,700,8 Noyabr m.,0.7,1,1,624,1178.1826923076924
2,70,14,20,700,8 Noyabr m.,0.7,1,1,624,1178.1826923076924
