rooms,area_m2,floor_current,floor_total,location,price
3,130,14,19,"Elan №5736773 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 130 m², 14/19 mərtəbə",800
3,105,1,14,"Elan №5753758 - Bakı, Nizami m., 3 otaqlı, 105 m², 1/14 mərtəbə",980
2,55,9,15,"Elan №5377087 - Bakı, Həzi Aslanov m., 2 otaqlı, 55 m², 9/15 mərtəbə",700
2,60,11,18,"Elan №5723123 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 60 m², 11/18 mərtəbə",750
1,32,4,9,"Elan №5591000 - Bakı, Gənclik m., 1 otaqlı, 32 m², 4/9 mərtəbə",550
2,55,2,19,"Elan №5753609 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 55 m², 2/19 mərtəbə",550
3,125,3,7,"Elan №5753748 - Xırdalan, Xırdalan, 3 otaqlı, 125 m², 3/7 mərtəbə",600
3,105,7,17,"Elan №5531003 - Bakı, Binəqədi r., 3 otaqlı, 105 m², 7/17 mərtəbə",900
3,95,12,18,"Elan №5746125 - Bakı, Memar Əcəmi m., 3 otaqlı, 95 m², 12/18 mərtəbə",500
2,75,12,18,"Elan №5750209 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 75 m², 12/18 mərtəbə",750
2,70,9,16,"Elan №5753746 - Bakı, Qaraçuxur q., 2 otaqlı, 70 m², 9/16 mərtəbə",650
2,75,3,11,"Elan №5749849 - Bakı, Yasamal q., 2 otaqlı, 75 m², 3/11 mərtəbə",650
2,75,6,18,"Elan №5706599 - Bakı, Nizami m., 2 otaqlı, 75 m², 6/18 mərtəbə",900
1,40,5,5,"Elan №5753638 - Bakı, Neftçilər m., 1 otaqlı, 40 m², 5/5 mərtəbə",400
2,65,6,11,"Elan №5743556 - Bakı, Nəsimi r., 2 otaqlı, 65 m², 6/11 mərtəbə",650
2,72,5,10,"Elan №5729151 - Bakı, 7-ci mikrorayon q., 2 otaqlı, 72 m², 5/10 mərtəbə",800
2,65,11,17,"Elan №5753739 - Bakı, Əhmədli q., 2 otaqlı, 65 m², 11/17 mərtəbə",520
2,77,12,18,"Elan №5593374 - Bakı, Gənclik m., 2 otaqlı, 77 m², 12/18 mərtəbə",950
2,50,5,20,"Elan №5753736 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 5/20 mərtəbə",750
2,60,6,6,"Elan №5753728 - Gəncə, Gəncə, 2 otaqlı, 60 m², 6/6 mərtəbə",100
1,35,2,5,"Elan №5713793 - Bakı, Elmlər Akademiyası m., 1 otaqlı, 35 m², 2/5 mərtəbə",500
3,72,7,9,"Elan №5753725 - Bakı, Neftçilər m., 3 otaqlı, 72 m², 7/9 mərtəbə",800
2,70,16,18,"Elan №5732514 - Bakı, Qara Qarayev m., 2 otaqlı, 70 m², 16/18 mərtəbə",700
2,55,10,17,"Elan №5753722 - Bakı, 28 May m., 2 otaqlı, 55 m², 10/17 mərtəbə",800
2,55,2,19,"Elan №5753723 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 55 m², 2/19 mərtəbə",550
2,72,18,20,"Elan №5753721 - Bakı, Nəsimi r., 2 otaqlı, 72 m², 18/20 mərtəbə",850
2,75,4,4,"Elan №5668680 - Bakı, Sahil m., 2 otaqlı, 75 m², 4/4 mərtəbə",799
2,85,4,10,"Elan №5736146 - Bakı, Məmmədli q., 2 otaqlı, 85 m², 4/10 mərtəbə",470
2,55,7,9,"Elan №5750516 - Bakı, İnşaatçılar m., 2 otaqlı, 55 m², 7/9 mərtəbə",500
2,90,4,14,"Elan №5753705 - Bakı, İnşaatçılar m., 2 otaqlı, 90 m², 4/14 mərtəbə",750
2,50,4,9,"Elan №5753697 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 50 m², 4/9 mərtəbə",650
2,65,4,16,"Elan №5740054 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 4/16 mərtəbə",850
2,65,5,9,"Elan №5753686 - Bakı, Nəsimi r., 2 otaqlı, 65 m², 5/9 mərtəbə",650
3,110,2,14,"Elan №5753685 - Bakı, Nizami m., 3 otaqlı, 110 m², 2/14 mərtəbə",980
2,50,1,9,"Elan №5740071 - Bakı, 8-ci mikrorayon q., 2 otaqlı, 50 m², 1/9 mərtəbə",550
3,97,12,17,"Elan №5753681 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 97 m², 12/17 mərtəbə",850
3,110,9,17,"Elan №5753673 - Bakı, Həzi Aslanov m., 3 otaqlı, 110 m², 9/17 mərtəbə",850
2,90,6,17,"Elan №5640444 - Bakı, Yeni Yasamal q., 2 otaqlı, 90 m², 6/17 mərtəbə",450
2,60,2,20,"Elan №5753667 - Bakı, 20 Yanvar m., 2 otaqlı, 60 m², 2/20 mərtəbə",650
4,52,4,9,"Elan №5001162 - Bakı, Yeni Yasamal q., 4 otaqlı, 52 m², 4/9 mərtəbə",150
3,90,3,5,"Elan №5753655 - Bakı, Binəqədi r., 3 otaqlı, 90 m², 3/5 mərtəbə",699
3,100,16,17,"Elan №5753654 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 100 m², 16/17 mərtəbə",950
2,65,10,15,"Elan №5726018 - Bakı, Dərnəgül m., 2 otaqlı, 65 m², 10/15 mərtəbə",800
2,61,1,4,"Elan №5753642 - Bakı, 9-cu mikrorayon q., 2 otaqlı, 61 m², 1/4 mərtəbə",500
3,130,6,17,"Elan №5727934 - Bakı, Nizami m., 3 otaqlı, 130 m², 6/17 mərtəbə",800
2,70,2,8,"Elan №5743946 - Xırdalan, Xırdalan, 2 otaqlı, 70 m², 2/8 mərtəbə",500
3,150,14,20,"Elan №5753635 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 150 m², 14/20 mərtəbə",800
3,96,15,16,"Elan №5753630 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 96 m², 15/16 mərtəbə",940
2,60,17,23,"Elan №5751719 - Bakı, İnşaatçılar m., 2 otaqlı, 60 m², 17/23 mərtəbə",750
2,70,14,17,"Elan №5753622 - Bakı, Nərimanov r., 2 otaqlı, 70 m², 14/17 mərtəbə",800
2,65,14,18,"Elan №5750704 - Bakı, Xətai r., 2 otaqlı, 65 m², 14/18 mərtəbə",700
2,60,3,14,"Elan №5753621 - Bakı, Yasamal r., 2 otaqlı, 60 m², 3/14 mərtəbə",700
3,105,2,14,"Elan №5751458 - Bakı, Nizami m., 3 otaqlı, 105 m², 2/14 mərtəbə",980
2,33,1,5,"Elan №5753610 - Xırdalan, Xırdalan, 2 otaqlı, 33 m², 1/5 mərtəbə",400
2,55,2,19,"Elan №5753602 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 55 m², 2/19 mərtəbə",549
3,80,3,5,"Elan №5753603 - Bakı, 8-ci mikrorayon q., 3 otaqlı, 80 m², 3/5 mərtəbə",700
2,50,6,16,"Elan №5748305 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 6/16 mərtəbə",650
2,60,17,20,"Elan №5649276 - Bakı, 20 Yanvar m., 2 otaqlı, 60 m², 17/20 mərtəbə",700
2,105,10,15,"Elan №5750244 - Bakı, Badamdar q., 2 otaqlı, 105 m², 10/15 mərtəbə",900
3,100,10,18,"Elan №5724546 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 100 m², 10/18 mərtəbə",900
2,80,15,18,"Elan №5750420 - Bakı, 20 Yanvar m., 2 otaqlı, 80 m², 15/18 mərtəbə",820
2,90,7,17,"Elan №5748761 - Bakı, 28 May m., 2 otaqlı, 90 m², 7/17 mərtəbə",800
2,65,5,5,"Elan №5603307 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 65 m², 5/5 mərtəbə",750
3,100,5,5,"Elan №5676871 - Bakı, İçəri Şəhər m., 3 otaqlı, 100 m², 5/5 mərtəbə",800
2,55,2,19,"Elan №5753571 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 55 m², 2/19 mərtəbə",550
2,65,6,15,"Elan №5753568 - Bakı, Qara Qarayev m., 2 otaqlı, 65 m², 6/15 mərtəbə",700
4,145,17,19,"Elan №5753566 - Bakı, Memar Əcəmi m., 4 otaqlı, 145 m², 17/19 mərtəbə",850
2,72,17,21,"Elan №5726109 - Bakı, 28 May m., 2 otaqlı, 72 m², 17/21 mərtəbə",999
3,65,3,5,"Elan №5753550 - Bakı, Qara Qarayev m., 3 otaqlı, 65 m², 3/5 mərtəbə",550
2,90,8,17,"Elan №5753553 - Bakı, Əhmədli q., 2 otaqlı, 90 m², 8/17 mərtəbə",750
2,60,12,17,"Elan №5753548 - Bakı, Əhmədli m., 2 otaqlı, 60 m², 12/17 mərtəbə",600
3,110,9,18,"Elan №5719810 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 110 m², 9/18 mərtəbə",800
3,140,12,18,"Elan №5274581 - Bakı, 28 May m., 3 otaqlı, 140 m², 12/18 mərtəbə",999
2,70,12,16,"Elan №5751350 - Bakı, Gənclik m., 2 otaqlı, 70 m², 12/16 mərtəbə",900
2,65,10,16,"Elan №5753527 - Bakı, Dərnəgül m., 2 otaqlı, 65 m², 10/16 mərtəbə",800
2,42,2,5,"Elan №5753528 - Bakı, Masazır q., 2 otaqlı, 42 m², 2/5 mərtəbə",350
2,62,7,16,"Elan №5753525 - Bakı, Koroğlu m., 2 otaqlı, 62 m², 7/16 mərtəbə",800
3,80,3,5,"Elan №5753524 - Bakı, Binəqədi r., 3 otaqlı, 80 m², 3/5 mərtəbə",700
3,80,1,2,"Elan №5745590 - Bakı, Nizami m., 3 otaqlı, 80 m², 1/2 mərtəbə",650
2,80,5,17,"Elan №5577433 - Bakı, Əhmədli m., 2 otaqlı, 80 m², 5/17 mərtəbə",700
3,100,3,10,"Elan №5753509 - Bakı, Həzi Aslanov m., 3 otaqlı, 100 m², 3/10 mərtəbə",550
2,70,2,2,"Elan №5753510 - Bakı, Ağ şəhər q., 2 otaqlı, 70 m², 2/2 mərtəbə",500
2,75,3,4,"Elan №5575804 - Bakı, Sahil m., 2 otaqlı, 75 m², 3/4 mərtəbə",850
2,100,9,16,"Elan №5751017 - Bakı, Nizami m., 2 otaqlı, 100 m², 9/16 mərtəbə",850
2,72,8,14,"Elan №5753493 - Bakı, Neftçilər m., 2 otaqlı, 72 m², 8/14 mərtəbə",800
2,55,9,11,"Elan №5753490 - Bakı, Nəsimi r., 2 otaqlı, 55 m², 9/11 mərtəbə",800
2,65,2,19,"Elan №5753414 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 65 m², 2/19 mərtəbə",549
2,60,2,5,"Elan №5748342 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 60 m², 2/5 mərtəbə",549
2,58,13,17,"Elan №5753470 - Bakı, Həzi Aslanov m., 2 otaqlı, 58 m², 13/17 mərtəbə",650
2,68,18,19,"Elan №5349947 - Bakı, 9-cu mikrorayon q., 2 otaqlı, 68 m², 18/19 mərtəbə",550
2,70,14,17,"Elan №5753461 - Bakı, Qara Qarayev m., 2 otaqlı, 70 m², 14/17 mərtəbə",800
3,120,7,11,"Elan №5734085 - Bakı, Yeni Yasamal q., 3 otaqlı, 120 m², 7/11 mərtəbə",750
3,75,1,5,"Elan №5753456 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 75 m², 1/5 mərtəbə",700
2,50,3,3,"Elan №5669508 - Bakı, Sahil m., 2 otaqlı, 50 m², 3/3 mərtəbə",800
3,88,2,9,"Elan №5709340 - Bakı, Gənclik m., 3 otaqlı, 88 m², 2/9 mərtəbə",800
2,45,4,5,"Elan №5753453 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 45 m², 4/5 mərtəbə",600
3,100,3,10,"Elan №5753448 - Bakı, Həzi Aslanov m., 3 otaqlı, 100 m², 3/10 mərtəbə",600
3,135,2,12,"Elan №5715211 - Bakı, İnşaatçılar m., 3 otaqlı, 135 m², 2/12 mərtəbə",850
2,55,5,16,"Elan №5742801 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 55 m², 5/16 mərtəbə",900
3,75,6,9,"Elan №5753441 - Bakı, 20 Yanvar m., 3 otaqlı, 75 m², 6/9 mərtəbə",600
3,115,4,16,"Elan №5753433 - Bakı, Əhmədli m., 3 otaqlı, 115 m², 4/16 mərtəbə",850
2,55,10,17,"Elan №5753430 - Bakı, Nəsimi r., 2 otaqlı, 55 m², 10/17 mərtəbə",800
2,42,11,13,"Elan №5753421 - Xırdalan, Xırdalan, 2 otaqlı, 42 m², 11/13 mərtəbə",400
2,80,23,24,"Elan №5753418 - Bakı, Nərimanov r., 2 otaqlı, 80 m², 23/24 mərtəbə",900
2,75,6,18,"Elan №5753407 - Bakı, Nizami m., 2 otaqlı, 75 m², 6/18 mərtəbə",900
2,66,8,16,"Elan №5683201 - Bakı, Neftçilər m., 2 otaqlı, 66 m², 8/16 mərtəbə",800
2,65,6,6,"Elan №5753406 - Bakı, Masazır q., 2 otaqlı, 65 m², 6/6 mərtəbə",300
3,90,2,4,"Elan №5753403 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 90 m², 2/4 mərtəbə",800
1,36,1,3,"Elan №5753400 - Bakı, Yasamal r., 1 otaqlı, 36 m², 1/3 mərtəbə",300
3,100,3,10,"Elan №5753371 - Bakı, Həzi Aslanov m., 3 otaqlı, 100 m², 3/10 mərtəbə",600
1,40,3,5,"Elan №5753367 - Bakı, Elmlər Akademiyası m., 1 otaqlı, 40 m², 3/5 mərtəbə",350
2,68,3,5,"Elan №5753365 - Bakı, Qara Qarayev m., 2 otaqlı, 68 m², 3/5 mərtəbə",700
5,300,3,3,"Elan №5753361 - Bakı, Binəqədi q., 5 otaqlı, 300 m², 3/3 mərtəbə",450
4,80,3,9,"Elan №5668235 - Bakı, Neftçilər m., 4 otaqlı, 80 m², 3/9 mərtəbə",650
2,95,15,16,"Elan №5753363 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 95 m², 15/16 mərtəbə",900
2,78,6,18,"Elan №5753358 - Bakı, Nizami m., 2 otaqlı, 78 m², 6/18 mərtəbə",900
2,80,9,20,"Elan №5753357 - Bakı, Nizami m., 2 otaqlı, 80 m², 9/20 mərtəbə",900
2,75,2,5,"Elan №5753351 - Bakı, 28 May m., 2 otaqlı, 75 m², 2/5 mərtəbə",900
4,134,6,8,"Elan №5601717 - Bakı, Hövsan q., 4 otaqlı, 134 m², 6/8 mərtəbə",500
2,105,5,16,"Elan №5742161 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 105 m², 5/16 mərtəbə",800
2,75,6,18,"Elan №5753344 - Bakı, Nizami m., 2 otaqlı, 75 m², 6/18 mərtəbə",899
2,104,4,16,"Elan №5705365 - Bakı, Nərimanov r., 2 otaqlı, 104 m², 4/16 mərtəbə",800
3,115,4,16,"Elan №5753341 - Bakı, Həzi Aslanov m., 3 otaqlı, 115 m², 4/16 mərtəbə",850
2,75,8,9,"Elan №5733654 - Bakı, Nizami m., 2 otaqlı, 75 m², 8/9 mərtəbə",750
2,100,10,12,"Elan №5715593 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 100 m², 10/12 mərtəbə",850
3,94,2,9,"Elan №5753333 - Bakı, Səbail r., 3 otaqlı, 94 m², 2/9 mərtəbə",600
2,68,9,9,"Elan №5752072 - Bakı, Nəsimi m., 2 otaqlı, 68 m², 9/9 mərtəbə",600
3,80,6,18,"Elan №5738871 - Bakı, Həzi Aslanov m., 3 otaqlı, 80 m², 6/18 mərtəbə",700
2,74,6,14,"Elan №5743194 - Bakı, Saray q., 2 otaqlı, 74 m², 6/14 mərtəbə",370
3,100,3,10,"Elan №5753308 - Bakı, Xətai r., 3 otaqlı, 100 m², 3/10 mərtəbə",600
2,60,5,5,"Elan №5736718 - Bakı, Koroğlu m., 2 otaqlı, 60 m², 5/5 mərtəbə",550
3,75,3,9,"Elan №5712112 - Bakı, Memar Əcəmi m., 3 otaqlı, 75 m², 3/9 mərtəbə",600
3,115,4,16,"Elan №5753303 - Bakı, Həzi Aslanov m., 3 otaqlı, 115 m², 4/16 mərtəbə",850
2,55,2,5,"Elan №5753293 - Bakı, Neftçilər m., 2 otaqlı, 55 m², 2/5 mərtəbə",600
3,115,4,16,"Elan №5753297 - Bakı, Həzi Aslanov m., 3 otaqlı, 115 m², 4/16 mərtəbə",850
2,60,2,17,"Elan №5739020 - Bakı, 9-cu mikrorayon q., 2 otaqlı, 60 m², 2/17 mərtəbə",700
2,70,5,14,"Elan №5753292 - Bakı, Saray q., 2 otaqlı, 70 m², 5/14 mərtəbə",450
3,75,5,5,"Elan №5753286 - Bakı, İçəri Şəhər m., 3 otaqlı, 75 m², 5/5 mərtəbə",750
2,40,1,4,"Elan №5474620 - Bakı, Sahil m., 2 otaqlı, 40 m², 1/4 mərtəbə",600
3,112,7,10,"Elan №5753288 - Bakı, İnşaatçılar m., 3 otaqlı, 112 m², 7/10 mərtəbə",800
2,65,14,18,"Elan №5753281 - Bakı, Xətai r., 2 otaqlı, 65 m², 14/18 mərtəbə",700
3,130,14,19,"Elan №5725544 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 130 m², 14/19 mərtəbə",800
2,65,10,17,"Elan №5753274 - Bakı, Nərimanov r., 2 otaqlı, 65 m², 10/17 mərtəbə",850
3,75,7,9,"Elan №5753270 - Bakı, Massiv A q., 3 otaqlı, 75 m², 7/9 mərtəbə",450
2,75,1,4,"Elan №5753269 - Bakı, Bayıl q., 2 otaqlı, 75 m², 1/4 mərtəbə",600
3,115,4,16,"Elan №5753268 - Bakı, Əhmədli m., 3 otaqlı, 115 m², 4/16 mərtəbə",850
3,115,4,16,"Elan №5753262 - Bakı, Əhmədli m., 3 otaqlı, 115 m², 4/16 mərtəbə",850
3,150,3,9,"Elan №5753259 - Bakı, Memar Əcəmi m., 3 otaqlı, 150 m², 3/9 mərtəbə",850
2,60,7,10,"Elan №5753258 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 7/10 mərtəbə",700
2,70,10,27,"Elan №5743563 - Bakı, Nəsimi r., 2 otaqlı, 70 m², 10/27 mərtəbə",950
2,2,5,9,"Elan №5753244 - Sumqayıt, Sumqayıt, 2 otaqlı, 58.2 m², 5/9 mərtəbə",500
3,120,4,16,"Elan №5753243 - Bakı, Əhmədli m., 3 otaqlı, 120 m², 4/16 mərtəbə",849
2,45,2,9,"Elan №5753241 - Bakı, Yeni Günəşli q., 2 otaqlı, 45 m², 2/9 mərtəbə",400
3,85,18,20,"Elan №5753230 - Bakı, Bakıxanov q., 3 otaqlı, 85 m², 18/20 mərtəbə",550
3,115,4,16,"Elan №5753227 - Bakı, Əhmədli m., 3 otaqlı, 115 m², 4/16 mərtəbə",850
3,115,4,16,"Elan №5753226 - Bakı, Əhmədli m., 3 otaqlı, 115 m², 4/16 mərtəbə",850
3,100,3,10,"Elan №5753222 - Bakı, Həzi Aslanov m., 3 otaqlı, 100 m², 3/10 mərtəbə",600
3,110,6,16,"Elan №5753213 - Bakı, 7-ci mikrorayon q., 3 otaqlı, 110 m², 6/16 mərtəbə",850
2,72,8,14,"Elan №5753210 - Bakı, Neftçilər m., 2 otaqlı, 72 m², 8/14 mərtəbə",800
2,7,10,14,"Elan №5632045 - Sumqayıt, Sumqayıt, 2 otaqlı, 91.7 m², 10/14 mərtəbə",500
3,77,4,5,"Elan №5753199 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 77 m², 4/5 mərtəbə",850
3,116,5,17,"Elan №5753202 - Bakı, Həzi Aslanov q., 3 otaqlı, 116 m², 5/17 mərtəbə",849
2,70,10,16,"Elan №5718563 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 70 m², 10/16 mərtəbə",900
2,55,4,5,"Elan №5753201 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 55 m², 4/5 mərtəbə",450
3,135,6,17,"Elan №5753197 - Bakı, Əhmədli m., 3 otaqlı, 135 m², 6/17 mərtəbə",800
2,40,1,5,"Elan №5753183 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 40 m², 1/5 mərtəbə",450
2,88,5,16,"Elan №5733888 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 88 m², 5/16 mərtəbə",900
3,96,15,16,"Elan №5753176 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 96 m², 15/16 mərtəbə",940
2,55,6,18,"Elan №5741179 - Bakı, Gənclik m., 2 otaqlı, 55 m², 6/18 mərtəbə",700
2,68,3,5,"Elan №5753174 - Bakı, Qara Qarayev m., 2 otaqlı, 68 m², 3/5 mərtəbə",699
2,73,5,6,"Elan №5753169 - Bakı, Abşeron r., 2 otaqlı, 73 m², 5/6 mərtəbə",350
2,60,6,14,"Elan №5753168 - Xırdalan, Xırdalan, 2 otaqlı, 60 m², 6/14 mərtəbə",450
2,100,16,20,"Elan №5748430 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 100 m², 16/20 mərtəbə",800
1,37,18,18,"Elan №5745239 - Xırdalan, Xırdalan, 1 otaqlı, 37 m², 18/18 mərtəbə",300
2,60,9,20,"Elan №5708037 - Bakı, Əhmədli q., 2 otaqlı, 60 m², 9/20 mərtəbə",550
4,100,4,9,"Elan №5753149 - Bakı, Nərimanov r., 4 otaqlı, 100 m², 4/9 mərtəbə",850
3,70,1,5,"Elan №5753150 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 70 m², 1/5 mərtəbə",750
2,50,20,20,"Elan №5753148 - Bakı, Yeni Yasamal q., 2 otaqlı, 50 m², 20/20 mərtəbə",550
2,65,5,16,"Elan №5753139 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 5/16 mərtəbə",795
3,110,5,9,"Elan №5753142 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 110 m², 5/9 mərtəbə",850
3,100,14,16,"Elan №5753141 - Bakı, Qara Qarayev m., 3 otaqlı, 100 m², 14/16 mərtəbə",700
1,31,9,20,"Elan №5739922 - Bakı, 20 Yanvar m., 1 otaqlı, 31 m², 9/20 mərtəbə",550
2,65,7,16,"Elan №5718338 - Bakı, 28 May m., 2 otaqlı, 65 m², 7/16 mərtəbə",899
3,120,4,16,"Elan №5753132 - Bakı, Həzi Aslanov m., 3 otaqlı, 120 m², 4/16 mərtəbə",850
2,55,3,16,"Elan №5753133 - Bakı, Yasamal r., 2 otaqlı, 55 m², 3/16 mərtəbə",750
3,100,5,5,"Elan №5753126 - Bakı, Yasamal r., 3 otaqlı, 100 m², 5/5 mərtəbə",900
2,70,2,5,"Elan №5753117 - Bakı, 28 May m., 2 otaqlı, 70 m², 2/5 mərtəbə",980
3,90,7,9,"Elan №5753108 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 90 m², 7/9 mərtəbə",180
3,85,9,9,"Elan №5753111 - Bakı, Xalqlar Dostluğu m., 3 otaqlı, 85 m², 9/9 mərtəbə",650
3,110,11,16,"Elan №5753105 - Bakı, Həzi Aslanov m., 3 otaqlı, 110 m², 11/16 mərtəbə",800
3,100,7,9,"Elan №5753107 - Bakı, Nizami m., 3 otaqlı, 100 m², 7/9 mərtəbə",799
2,70,2,5,"Elan №5747588 - Bakı, Memar Əcəmi m., 2 otaqlı, 70 m², 2/5 mərtəbə",700
2,40,5,5,"Elan №5753104 - Bakı, 20 Yanvar m., 2 otaqlı, 40 m², 5/5 mərtəbə",400
3,105,2,14,"Elan №5753103 - Bakı, Nizami m., 3 otaqlı, 105 m², 2/14 mərtəbə",980
2,40,1,5,"Elan №5753102 - Bakı, Memar Əcəmi m., 2 otaqlı, 40 m², 1/5 mərtəbə",499
3,60,7,16,"Elan №5670563 - Bakı, Neftçilər m., 3 otaqlı, 60 m², 7/16 mərtəbə",850
2,55,10,17,"Elan №5753092 - Bakı, Nəsimi r., 2 otaqlı, 55 m², 10/17 mərtəbə",800
2,50,1,4,"Elan №5753093 - Bakı, Sahil m., 2 otaqlı, 50 m², 1/4 mərtəbə",590
3,30,4,8,"Elan №5745152 - Bakı, Yasamal r., 3 otaqlı, 30 m², 4/8 mərtəbə",300
3,155,8,17,"Elan №5753086 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 155 m², 8/17 mərtəbə",950
2,60,7,16,"Elan №5583006 - Bakı, Koroğlu m., 2 otaqlı, 60 m², 7/16 mərtəbə",700
1,25,2,16,"Elan №5753083 - Bakı, Nərimanov r., 1 otaqlı, 25 m², 2/16 mərtəbə",500
3,80,7,9,"Elan №5287977 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 80 m², 7/9 mərtəbə",800
2,70,7,16,"Elan №5747622 - Bakı, Biləcəri q., 2 otaqlı, 70 m², 7/16 mərtəbə",600
3,115,5,16,"Elan №5753081 - Bakı, Əhmədli m., 3 otaqlı, 115 m², 5/16 mərtəbə",850
2,65,10,17,"Elan №5753080 - Bakı, İnşaatçılar m., 2 otaqlı, 65 m², 10/17 mərtəbə",180
4,90,6,9,"Elan №5716624 - Bakı, Memar Əcəmi m., 4 otaqlı, 90 m², 6/9 mərtəbə",650
3,60,2,5,"Elan №5729056 - Bakı, Neftçilər m., 3 otaqlı, 60 m², 2/5 mərtəbə",700
3,70,4,5,"Elan №5753066 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 70 m², 4/5 mərtəbə",900
2,75,6,18,"Elan №5753059 - Bakı, Nizami m., 2 otaqlı, 75 m², 6/18 mərtəbə",900
2,58,12,17,"Elan №5753041 - Bakı, Koroğlu m., 2 otaqlı, 58 m², 12/17 mərtəbə",650
1,53,2,16,"Elan №5753047 - Xırdalan, Xırdalan, 1 otaqlı, 53 m², 2/16 mərtəbə",450
1,32,1,5,"Elan №5753045 - Bakı, 7-ci mikrorayon q., 1 otaqlı, 32 m², 1/5 mərtəbə",400
2,66,15,16,"Elan №5753039 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 66 m², 15/16 mərtəbə",880
2,60,3,16,"Elan №5657795 - Bakı, Nəsimi r., 2 otaqlı, 60 m², 3/16 mərtəbə",850
2,60,7,10,"Elan №5753030 - Bakı, Gənclik m., 2 otaqlı, 60 m², 7/10 mərtəbə",700
3,68,7,9,"Elan №5753032 - Bakı, Suraxanı r., 3 otaqlı, 68 m², 7/9 mərtəbə",450
2,50,3,5,"Elan №5753028 - Bakı, Memar Əcəmi m., 2 otaqlı, 50 m², 3/5 mərtəbə",450
2,35,4,5,"Elan №5730505 - Bakı, Gənclik m., 2 otaqlı, 35 m², 4/5 mərtəbə",500
2,70,2,5,"Elan №5748043 - Bakı, 28 May m., 2 otaqlı, 70 m², 2/5 mərtəbə",950
3,115,4,16,"Elan №5752998 - Bakı, Həzi Aslanov m., 3 otaqlı, 115 m², 4/16 mərtəbə",800
2,101,7,18,"Elan №5753002 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 101 m², 7/18 mərtəbə",800
2,65,6,18,"Elan №5738149 - Bakı, Badamdar q., 2 otaqlı, 65 m², 6/18 mərtəbə",700
2,70,4,5,"Elan №5752993 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 4/5 mərtəbə",650
2,60,7,10,"Elan №5752988 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 7/10 mərtəbə",750
3,102,7,16,"Elan №5702181 - Bakı, Həzi Aslanov m., 3 otaqlı, 102 m², 7/16 mərtəbə",650
1,40,4,10,"Elan №5751889 - Bakı, Gənclik m., 1 otaqlı, 40 m², 4/10 mərtəbə",549
2,80,7,11,"Elan №5752971 - Bakı, Memar Əcəmi m., 2 otaqlı, 80 m², 7/11 mərtəbə",750
2,65,15,19,"Elan №5608860 - Bakı, Nəsimi r., 2 otaqlı, 65 m², 15/19 mərtəbə",800
2,80,8,16,"Elan №5752959 - Bakı, 28 May m., 2 otaqlı, 80 m², 8/16 mərtəbə",849
